XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),label
0.27,3640.00,4480.00,9.40,26.60,42.20,2710.00,74.80,120.00,0.33,80.40,51.20,2640.00,24.50,49.20,3110.00,23.70,65.20,218.00,340.00,94.50,77.60,31.80,8.97,26.40,6.94,18.90,1.68,32.50,13.80,24.30,1.34,18.60,2.28,4.76,2.21,0.01,0.85,0.09,52.70,44.20,63.40,54.70,26.30,59.80,21.90,38.90,41.70,44.60,44.30,42.00,16.30,0.00
0.27,3660.00,4530.00,9.29,26.80,42.30,2710.00,74.90,120.00,0.33,80.40,50.80,2640.00,26.20,48.90,3110.00,22.40,65.30,218.00,340.00,94.50,77.40,31.80,8.97,26.40,6.94,18.90,1.68,32.50,13.80,24.30,1.34,18.60,2.28,4.76,2.21,0.01,0.85,0.09,52.70,44.20,63.10,54.10,26.10,60.90,21.80,38.70,40.40,44.10,44.20,41.20,19.40,0.00
0.29,3630.00,4530.00,9.35,27.00,42.30,2710.00,74.20,120.00,0.34,80.10,49.40,2630.00,25.30,51.00,3110.00,23.30,65.30,218.00,340.00,94.60,76.90,31.90,8.81,26.50,6.93,19.10,1.61,32.70,13.70,24.00,1.17,18.80,2.28,4.90,2.33,0.01,0.85,0.10,54.00,43.30,63.20,53.50,28.00,62.10,21.90,40.90,36.30,48.90,44.40,41.70,17.40,0.00
0.29,3650.00,4490.00,9.33,26.80,42.20,2710.00,76.10,120.00,0.34,79.90,50.20,2630.00,27.20,50.60,3100.00,21.90,65.30,218.00,340.00,94.70,77.00,31.90,8.81,26.50,6.93,19.10,1.61,32.70,13.70,24.00,1.17,18.80,2.28,4.90,2.33,0.01,0.85,0.10,54.00,43.30,62.80,54.00,28.00,61.20,21.80,40.70,38.60,48.00,44.50,40.80,20.50,0.00
0.28,3660.00,4480.00,9.35,26.80,42.60,2710.00,75.00,120.00,0.33,79.90,48.70,2630.00,26.00,51.90,3100.00,22.90,65.20,222.00,340.00,94.70,77.10,31.90,8.95,26.50,6.93,18.80,1.63,32.30,13.80,24.40,1.14,19.00,2.28,4.91,2.30,0.01,0.85,0.10,54.00,43.30,62.60,53.50,27.20,60.60,21.80,39.00,34.30,51.00,44.30,41.50,18.20,0.00
0.28,3640.00,4480.00,9.35,27.40,41.90,2710.00,75.10,120.00,0.33,80.00,49.30,2640.00,23.60,47.90,3100.00,23.40,65.20,221.00,340.00,94.70,77.40,31.90,8.95,26.50,6.93,18.80,1.63,32.30,13.80,24.40,1.14,19.00,2.28,4.91,2.30,0.01,0.85,0.10,54.00,43.30,63.10,53.60,27.00,59.50,22.30,38.90,35.90,41.80,44.40,40.80,17.20,0.00
0.28,3630.00,4510.00,9.36,27.40,42.10,2710.00,74.80,120.00,0.33,80.20,48.50,2640.00,25.50,50.40,3110.00,22.80,65.20,222.00,341.00,94.60,77.50,31.80,8.78,26.60,6.91,18.40,1.66,33.00,13.80,24.10,1.34,18.40,2.29,4.82,2.28,0.01,0.85,0.10,54.00,43.30,63.20,54.00,27.30,61.10,22.50,39.50,33.60,47.40,44.40,41.50,18.40,0.00
0.28,3670.00,4510.00,9.34,26.90,42.30,2710.00,74.40,120.00,0.33,80.20,51.10,2640.00,26.10,48.40,3110.00,22.70,65.30,220.00,340.00,94.70,77.00,31.80,8.78,26.60,6.91,18.40,1.66,33.00,13.80,24.10,1.34,18.40,2.29,4.82,2.28,0.02,0.87,0.09,52.90,43.80,62.40,54.10,27.40,62.40,21.90,39.10,41.30,42.80,44.80,39.50,18.70,0.00
0.29,3650.00,4520.00,9.25,27.10,42.50,2710.00,75.20,120.00,0.33,79.90,50.70,2630.00,26.00,49.50,3110.00,22.80,65.30,221.00,340.00,94.70,77.20,31.90,9.00,26.40,6.93,18.70,1.64,32.00,13.70,24.10,1.08,18.60,2.21,4.88,2.27,0.02,0.87,0.09,52.90,43.80,62.90,54.70,28.50,60.60,21.90,39.50,40.30,45.30,44.90,42.50,18.50,0.00
0.29,3680.00,4560.00,9.32,26.60,42.10,2710.00,75.60,120.00,0.33,80.10,48.50,2640.00,26.00,51.10,3110.00,23.30,65.30,225.00,341.00,94.50,77.40,31.90,9.00,26.40,6.93,18.70,1.64,32.00,13.70,24.10,1.08,18.60,2.21,4.88,2.27,0.02,0.87,0.09,52.90,43.80,62.40,54.30,28.70,58.30,22.30,39.40,33.60,49.00,44.70,40.40,17.30,0.00
0.29,3640.00,4510.00,9.29,27.20,42.30,2710.00,75.30,120.00,0.33,80.20,52.00,2640.00,22.90,50.50,3110.00,21.80,65.30,221.00,341.00,94.60,77.40,32.50,8.83,26.80,7.03,18.70,1.61,33.40,13.90,24.00,1.39,17.90,2.21,4.93,2.29,0.02,0.87,0.09,52.90,43.80,62.90,54.30,28.10,60.70,22.60,38.70,44.00,47.70,45.20,41.70,20.90,0.00
0.29,3650.00,4560.00,9.28,26.70,42.30,2710.00,75.20,120.00,0.33,80.10,51.30,2640.00,25.50,50.00,3110.00,23.10,65.40,222.00,341.00,94.50,77.20,32.50,8.83,26.80,7.03,18.70,1.61,33.40,13.90,24.00,1.39,17.90,2.21,4.93,2.29,0.02,0.87,0.09,52.90,43.80,62.80,53.80,28.20,61.70,22.10,38.80,41.90,46.60,45.40,40.70,17.80,0.00
0.23,3590.00,4540.00,9.31,27.10,42.20,2710.00,75.00,120.00,0.34,80.00,50.20,2640.00,25.40,48.30,3110.00,22.40,65.40,224.00,341.00,94.70,77.20,32.60,8.84,26.40,6.79,19.10,1.62,32.60,13.80,23.90,1.33,18.80,2.25,4.92,2.38,0.02,0.85,0.10,53.60,42.20,62.80,53.90,22.40,62.40,22.20,40.70,38.50,42.70,45.70,41.30,19.40,0.00
0.23,3650.00,4520.00,9.32,27.00,42.30,2710.00,74.40,120.00,0.34,79.90,50.10,2640.00,24.10,51.30,3100.00,22.30,65.40,223.00,341.00,94.80,77.10,32.60,8.84,26.40,6.79,19.10,1.62,32.60,13.80,23.90,1.33,18.80,2.25,4.92,2.38,0.02,0.85,0.10,53.60,42.20,61.80,54.10,22.60,62.20,22.60,40.40,38.30,49.60,46.00,40.40,19.80,0.00
0.21,3670.00,4480.00,9.41,27.20,42.30,2710.00,74.40,120.00,0.34,79.90,48.50,2630.00,24.70,50.40,3100.00,22.90,65.40,226.00,341.00,94.80,77.10,32.20,9.03,26.20,7.02,18.80,1.71,32.80,13.80,24.20,1.26,18.40,2.22,4.78,2.34,0.02,0.85,0.10,53.60,42.20,63.50,53.70,20.80,61.50,22.20,39.60,33.80,47.40,46.10,41.00,18.30,0.00
0.21,3650.00,4450.00,9.37,27.00,42.10,2700.00,75.30,120.00,0.34,79.80,49.30,2630.00,24.20,49.50,3100.00,24.00,65.40,226.00,341.00,94.60,77.00,32.20,9.03,26.20,7.02,18.80,1.71,32.80,13.80,24.20,1.26,18.40,2.22,4.78,2.34,0.02,0.85,0.10,53.60,42.20,63.90,54.00,20.80,61.40,22.30,39.40,36.00,45.50,46.40,40.90,15.80,0.00
0.25,3620.00,4540.00,9.42,26.70,41.90,2710.00,75.50,120.00,0.33,80.10,49.80,2640.00,24.60,49.70,3100.00,23.50,65.40,227.00,341.00,94.80,77.40,32.00,8.71,26.60,6.72,19.30,1.65,33.60,14.00,23.60,1.38,18.60,2.24,4.81,2.24,0.02,0.85,0.10,53.60,42.20,62.30,53.80,24.50,60.60,22.70,39.80,37.60,45.90,46.60,40.90,16.70,0.00
0.25,3630.00,4510.00,9.48,26.90,42.30,2700.00,74.70,120.00,0.33,80.20,49.20,2630.00,25.10,48.90,3100.00,21.60,65.50,230.00,341.00,94.80,77.10,32.00,8.71,26.60,6.72,19.30,1.65,33.60,14.00,23.60,1.38,18.60,2.24,4.81,2.24,0.01,0.86,0.09,54.10,43.20,62.10,54.20,24.30,60.30,22.30,39.50,35.80,44.00,46.40,40.80,21.40,0.00
0.27,3670.00,4480.00,9.36,26.70,42.50,2700.00,74.70,120.00,0.35,79.90,49.10,2630.00,25.80,50.10,3100.00,23.50,65.50,227.00,340.00,94.70,77.10,31.70,8.87,26.10,7.05,18.50,1.64,32.80,13.80,24.00,1.20,18.50,2.21,4.75,2.27,0.01,0.86,0.09,54.10,43.20,64.20,53.10,26.20,61.90,21.90,41.50,35.40,46.80,46.90,41.80,16.90,0.00
0.26,3700.00,4470.00,9.43,26.90,42.60,2700.00,74.30,120.00,0.35,80.00,50.20,2630.00,24.70,50.60,3100.00,22.80,65.50,229.00,341.00,94.60,77.30,31.70,8.87,26.10,7.05,18.50,1.64,32.80,13.80,24.00,1.20,18.50,2.21,4.75,2.27,0.01,0.86,0.09,54.10,43.20,63.60,53.30,26.20,60.20,21.90,41.30,38.60,47.90,46.90,41.30,18.50,0.00
0.30,3630.00,4550.00,9.27,26.80,42.30,2700.00,74.70,120.00,0.33,80.00,51.30,2630.00,24.90,50.40,3100.00,22.50,65.50,229.00,341.00,94.60,77.30,31.40,9.02,26.00,6.99,19.20,1.63,32.80,13.70,24.10,1.35,18.70,2.25,4.69,2.36,0.01,0.86,0.09,54.10,43.20,61.90,54.10,30.00,62.10,22.00,39.20,42.00,47.50,47.00,40.80,19.20,0.00
0.30,3590.00,4530.00,9.27,26.70,42.40,2710.00,74.70,120.00,0.33,80.20,49.80,2640.00,28.10,52.50,3100.00,23.20,65.60,228.00,341.00,94.80,77.50,31.40,9.02,26.00,6.99,19.20,1.63,32.80,13.70,24.10,1.35,18.70,2.25,4.69,2.36,0.01,0.86,0.09,54.10,43.20,62.50,54.30,30.00,61.50,22.20,39.20,37.50,52.40,47.30,40.10,17.60,0.00
0.34,3640.00,4530.00,9.37,26.70,42.10,2710.00,74.00,120.00,0.33,80.30,51.10,2640.00,24.70,48.60,3110.00,23.70,65.70,229.00,341.00,94.50,77.50,32.30,8.91,26.40,7.16,18.90,1.63,32.60,13.80,23.20,1.27,19.00,2.30,4.78,2.30,0.04,0.84,0.11,53.70,43.90,62.10,52.90,32.80,62.10,22.30,38.70,41.40,43.20,47.50,41.70,16.40,0.00
0.34,3610.00,4510.00,9.35,26.90,42.60,2710.00,74.70,120.00,0.33,80.20,49.00,2640.00,23.20,49.20,3110.00,23.20,65.70,230.00,342.00,94.80,77.10,32.30,8.91,26.40,7.16,18.90,1.63,32.60,13.80,23.20,1.27,19.00,2.30,4.78,2.30,0.04,0.84,0.11,53.70,43.90,62.70,53.00,32.90,63.30,22.30,38.60,35.10,44.80,47.60,40.90,17.60,0.00
0.25,3590.00,4500.00,9.29,27.00,42.10,2710.00,74.30,120.00,0.33,80.00,51.20,2640.00,25.30,50.20,3110.00,22.60,65.70,234.00,342.00,94.70,77.20,32.10,8.82,26.70,6.90,18.50,1.68,32.60,13.80,24.00,1.24,18.60,2.28,4.76,2.29,0.04,0.84,0.11,53.70,43.90,61.40,53.80,24.60,61.90,22.80,39.00,41.50,47.10,47.50,40.90,19.00,0.00
0.25,3560.00,4500.00,9.34,27.20,42.00,2710.00,74.80,120.00,0.33,80.10,51.00,2640.00,23.00,49.80,3110.00,23.40,65.70,232.00,342.00,94.80,77.40,32.10,8.82,26.70,6.90,18.50,1.68,32.60,13.80,24.00,1.24,18.60,2.28,4.76,2.29,0.04,0.84,0.11,53.70,43.90,61.90,53.70,24.80,59.80,23.10,38.50,40.90,46.00,47.80,41.50,17.00,0.00
0.27,3630.00,4540.00,9.45,26.80,42.40,2710.00,75.00,120.00,0.33,80.00,49.30,2640.00,24.90,49.90,3110.00,23.20,65.70,234.00,343.00,94.60,77.30,32.60,8.95,26.40,6.88,18.80,1.65,32.70,13.60,23.70,1.15,18.70,2.25,4.83,2.36,0.04,0.84,0.11,53.70,43.90,62.80,54.20,26.70,59.30,22.80,38.60,36.10,46.30,47.90,40.50,17.60,0.00
0.27,3640.00,4530.00,9.38,26.90,42.40,2710.00,75.00,120.00,0.33,79.80,48.60,2640.00,24.30,49.00,3110.00,22.60,65.70,232.00,343.00,94.80,77.00,32.60,8.95,26.40,6.88,18.80,1.65,32.70,13.60,23.70,1.15,18.70,2.25,4.83,2.36,0.02,0.84,0.11,53.30,44.20,62.60,54.30,26.80,61.70,22.70,39.10,34.10,44.30,47.80,41.00,19.00,0.00
0.23,3660.00,4470.00,9.32,26.30,42.40,2710.00,75.30,120.00,0.32,79.70,50.40,2640.00,24.40,49.60,3100.00,23.10,65.60,232.00,343.00,94.50,77.10,32.80,8.92,26.30,6.88,18.60,1.62,33.10,13.70,23.60,1.29,18.30,2.24,4.86,2.26,0.02,0.84,0.11,53.30,44.20,62.50,54.30,22.00,61.90,22.80,37.50,39.40,45.60,47.80,40.60,17.70,0.00
0.23,3590.00,4490.00,9.59,26.80,42.20,2710.00,74.60,120.00,0.31,79.80,50.20,2640.00,24.60,51.80,3110.00,23.10,65.60,233.00,343.00,94.80,77.50,32.80,8.92,26.30,6.88,18.60,1.62,33.10,13.70,23.60,1.29,18.30,2.24,4.86,2.26,0.02,0.84,0.11,53.30,44.20,63.50,54.10,22.30,58.60,23.10,37.60,38.60,50.70,47.80,41.20,17.90,0.00
0.20,3640.00,4540.00,9.45,27.20,42.30,2710.00,74.60,120.00,0.33,80.10,50.40,2640.00,26.00,49.00,3110.00,22.20,65.60,233.00,343.00,94.50,77.80,32.70,8.80,26.50,6.69,18.90,1.65,33.50,13.80,23.80,1.19,18.30,2.26,4.72,2.24,0.02,0.84,0.11,53.30,44.20,62.80,54.10,19.30,60.70,23.10,38.40,39.20,44.20,47.80,41.30,19.80,0.00
0.20,3650.00,4550.00,9.44,26.80,42.40,2710.00,74.00,120.00,0.33,80.00,50.10,2640.00,25.90,52.10,3110.00,23.10,65.70,231.00,343.00,94.70,77.00,32.70,8.80,26.50,6.69,18.90,1.65,33.50,13.80,23.80,1.19,18.30,2.26,4.72,2.24,0.02,0.84,0.11,53.30,44.20,62.70,53.90,19.00,59.90,22.70,38.40,38.40,51.40,48.00,41.10,17.70,0.00
0.20,3680.00,4520.00,9.46,26.60,42.40,2710.00,75.30,120.00,0.34,79.90,49.20,2640.00,25.30,48.10,3110.00,22.90,65.70,233.00,342.00,94.60,77.30,31.70,8.76,26.40,6.75,18.70,1.66,33.50,13.80,24.30,1.12,18.80,2.25,4.83,2.31,0.03,0.84,0.11,53.90,44.40,63.90,53.80,19.60,61.50,22.20,40.10,35.70,42.00,47.90,42.00,18.20,0.00
0.20,3690.00,4470.00,9.33,26.80,42.40,2710.00,75.60,120.00,0.34,79.90,49.50,2640.00,23.00,50.00,3100.00,22.90,65.70,234.00,342.00,94.50,77.10,31.70,8.76,26.40,6.75,18.70,1.66,33.50,13.80,24.30,1.12,18.80,2.25,4.83,2.31,0.03,0.84,0.11,53.90,44.40,63.60,54.30,19.40,62.10,22.40,40.10,36.50,46.50,47.90,40.90,18.20,0.00
0.30,3670.00,4520.00,9.26,26.80,42.10,2710.00,75.10,120.00,0.33,79.90,49.40,2640.00,25.40,49.60,3110.00,22.30,65.70,234.00,342.00,94.50,77.20,32.20,8.79,26.80,6.86,18.90,1.60,32.80,13.90,23.80,1.34,18.10,2.20,4.81,2.34,0.03,0.84,0.11,53.90,44.40,63.70,54.10,29.10,61.60,22.30,39.40,36.40,45.70,48.00,41.80,19.80,0.00
0.30,3680.00,4520.00,9.33,27.10,42.00,2710.00,74.40,120.00,0.33,79.90,50.40,2640.00,25.50,50.60,3110.00,22.70,65.70,235.00,342.00,94.40,77.40,32.20,8.79,26.80,6.86,18.90,1.60,32.80,13.90,23.80,1.34,18.10,2.20,4.81,2.34,0.03,0.84,0.11,53.90,44.40,63.50,54.20,29.20,60.90,22.60,39.00,39.30,48.00,47.90,40.90,18.80,0.00
0.25,3650.00,4500.00,9.33,26.80,42.20,2710.00,75.40,120.00,0.34,80.20,50.80,2640.00,25.80,49.10,3110.00,21.90,65.70,233.00,343.00,94.50,77.30,32.40,8.88,26.90,6.88,18.60,1.64,33.80,13.90,23.90,1.14,18.80,2.24,4.83,2.32,0.03,0.84,0.11,53.90,44.40,63.20,53.90,24.50,61.40,22.60,40.00,40.60,44.50,48.20,41.50,20.70,0.00
0.25,3680.00,4520.00,9.34,27.10,42.50,2710.00,75.70,120.00,0.34,80.10,48.60,2640.00,24.20,49.10,3110.00,23.40,65.80,234.00,342.00,94.50,77.40,32.40,8.88,26.90,6.88,18.60,1.64,33.80,13.90,23.90,1.14,18.80,2.24,4.83,2.32,0.01,0.84,0.09,53.00,44.00,62.60,53.70,24.40,61.20,22.50,40.10,33.90,44.40,48.10,41.90,17.00,0.00
0.23,3630.00,4530.00,9.34,27.20,42.40,2710.00,75.00,120.00,0.35,80.00,50.40,2640.00,24.80,49.50,3100.00,22.50,65.80,233.00,343.00,94.70,77.20,32.20,8.84,26.70,6.77,18.90,1.62,33.00,13.80,23.80,1.35,18.60,2.25,4.92,2.29,0.01,0.84,0.09,53.00,44.00,63.30,54.20,22.50,62.00,22.70,40.40,39.40,45.40,48.20,41.30,19.20,0.00
0.23,3660.00,4530.00,9.38,26.80,42.10,2710.00,75.40,120.00,0.34,79.80,50.50,2640.00,26.90,49.80,3100.00,23.00,65.70,232.00,342.00,94.60,76.90,32.20,8.84,26.70,6.77,18.90,1.62,33.00,13.80,23.80,1.35,18.60,2.25,4.92,2.29,0.01,0.84,0.09,53.00,44.00,62.70,54.30,22.50,61.80,22.30,40.70,39.50,46.20,48.30,40.90,18.00,0.00
0.25,3680.00,4540.00,9.25,27.20,42.20,2710.00,74.80,120.00,0.33,79.80,49.60,2640.00,23.30,50.20,3100.00,24.70,65.70,234.00,342.00,94.70,77.50,32.10,8.77,26.50,6.85,18.40,1.62,32.90,13.80,24.00,1.33,18.70,2.23,4.88,2.29,0.01,0.84,0.09,53.00,44.00,63.40,53.30,24.50,61.20,22.60,39.40,36.90,47.00,48.20,41.40,14.00,0.00
0.25,3710.00,4530.00,9.35,27.20,42.10,2710.00,73.90,120.00,0.33,80.20,50.60,2640.00,25.30,50.40,3110.00,23.60,65.70,234.00,342.00,94.40,77.50,32.10,8.77,26.50,6.85,18.40,1.62,32.90,13.80,24.00,1.33,18.70,2.23,4.88,2.29,0.01,0.84,0.09,53.00,44.00,63.00,53.50,24.30,60.80,22.80,39.40,39.90,47.40,48.20,41.70,16.50,0.00
0.26,3670.00,4560.00,9.37,26.90,42.40,2710.00,75.00,120.00,0.33,80.00,49.20,2640.00,24.60,48.90,3110.00,21.80,65.80,233.00,342.00,94.60,77.10,32.10,8.94,26.50,6.84,18.70,1.62,33.30,13.80,23.80,1.36,18.20,2.25,4.73,2.23,0.01,0.84,0.09,53.00,44.00,63.10,54.40,24.90,59.80,22.40,39.60,35.70,44.00,48.50,40.80,20.90,0.00
0.25,3650.00,4590.00,9.36,27.00,42.40,2710.00,75.10,120.00,0.33,79.80,50.30,2640.00,24.20,49.60,3110.00,22.20,65.80,234.00,342.00,94.60,77.20,32.10,8.94,26.50,6.84,18.70,1.62,33.30,13.80,23.80,1.36,18.20,2.25,4.73,2.23,0.01,0.84,0.09,53.00,44.00,63.30,54.20,25.00,61.30,22.10,39.50,39.00,45.50,48.60,41.00,20.00,0.00
0.27,3660.00,4550.00,9.36,27.00,42.50,2710.00,74.50,120.00,0.34,79.80,51.50,2640.00,25.80,49.50,3110.00,23.60,65.80,237.00,342.00,94.60,77.10,32.20,9.11,26.90,6.89,18.80,1.66,33.10,13.70,24.50,1.02,18.50,2.26,4.81,2.29,0.01,0.84,0.09,53.00,44.00,63.30,54.00,25.90,61.60,22.60,39.90,42.60,45.40,48.40,41.50,16.50,0.00
0.26,3690.00,4560.00,9.34,26.90,42.00,2710.00,75.70,120.00,0.34,80.00,49.80,2640.00,25.80,48.70,3110.00,21.80,65.80,235.00,343.00,94.50,77.50,32.20,9.11,26.90,6.89,18.80,1.66,33.10,13.70,24.50,1.02,18.50,2.26,4.81,2.29,0.01,0.84,0.09,53.00,44.00,62.80,53.80,26.10,62.70,22.80,39.50,37.40,43.50,48.70,41.10,20.80,0.00
0.26,3690.00,4530.00,9.41,27.30,42.50,2710.00,74.50,120.00,0.33,79.90,49.50,2640.00,27.20,49.10,3110.00,22.50,65.80,235.00,342.00,94.50,77.00,32.10,8.88,26.50,6.74,19.00,1.62,33.00,13.70,24.40,1.20,18.50,2.26,4.82,2.32,0.01,0.84,0.09,53.00,44.00,62.40,54.00,25.10,63.20,22.80,38.40,36.70,44.40,48.80,41.60,19.30,0.00
0.25,3660.00,4550.00,9.41,26.60,42.40,2710.00,74.90,120.00,0.32,79.90,50.50,2640.00,24.80,51.10,3110.00,23.50,65.80,236.00,342.00,94.60,77.70,32.10,8.88,26.50,6.74,19.00,1.62,33.00,13.70,24.40,1.20,18.50,2.26,4.82,2.32,0.02,0.83,0.11,54.00,44.00,62.80,53.70,25.20,61.70,22.20,38.60,39.50,49.10,48.80,40.70,16.70,0.00
0.26,3690.00,4520.00,9.39,27.00,42.10,2710.00,75.00,120.00,0.32,80.10,49.80,2640.00,24.30,48.20,3110.00,23.50,65.90,235.00,343.00,94.50,77.10,32.20,8.80,26.40,6.73,19.10,1.64,32.70,13.90,24.10,1.30,18.70,2.26,4.86,2.32,0.02,0.83,0.11,54.00,44.00,63.70,53.50,26.00,61.10,22.70,37.30,37.40,42.50,48.90,41.60,16.70,0.00
0.26,3720.00,4470.00,9.41,26.70,42.60,2710.00,75.60,120.00,0.32,80.00,50.30,2640.00,23.50,48.80,3110.00,23.50,65.90,235.00,342.00,94.50,77.50,32.20,8.80,26.40,6.73,19.10,1.64,32.70,13.90,24.10,1.30,18.70,2.26,4.86,2.32,0.02,0.83,0.11,54.00,44.00,63.10,54.10,25.90,60.00,22.40,37.30,38.90,43.90,49.00,41.00,16.80,0.00
0.25,3700.00,4470.00,9.34,27.20,42.20,2710.00,75.40,120.00,0.34,80.00,49.90,2640.00,25.10,49.60,3110.00,22.90,65.90,237.00,342.00,94.40,77.10,32.10,8.76,26.40,7.00,18.40,1.66,33.00,13.80,24.20,1.14,18.70,2.25,4.79,2.34,0.02,0.83,0.11,54.00,44.00,63.80,53.80,24.60,63.40,22.60,40.10,37.70,45.60,48.90,41.90,18.20,0.00
0.25,3690.00,4470.00,9.27,27.00,42.30,2710.00,75.00,120.00,0.34,80.10,48.90,2640.00,24.20,48.90,3100.00,22.60,65.90,237.00,343.00,94.50,77.40,32.10,8.76,26.40,7.00,18.40,1.66,33.00,13.80,24.20,1.14,18.70,2.25,4.79,2.34,0.02,0.83,0.11,54.00,44.00,64.00,53.80,24.60,61.50,22.80,39.80,34.80,44.10,49.00,41.10,19.00,0.00
0.26,3670.00,4580.00,9.26,26.90,42.40,2710.00,74.70,120.00,0.33,79.90,49.20,2640.00,25.90,50.70,3100.00,23.10,65.90,235.00,342.00,94.40,77.00,32.50,8.77,26.50,6.87,18.60,1.67,33.10,13.80,24.00,1.27,18.60,2.28,4.79,2.34,0.03,0.84,0.10,53.60,43.90,62.00,54.30,25.60,60.90,22.40,38.90,35.70,48.10,49.00,40.50,17.80,0.00
0.26,3620.00,4540.00,9.30,26.80,42.10,2710.00,74.50,120.00,0.33,79.90,49.30,2640.00,24.30,50.70,3100.00,23.70,65.90,234.00,342.00,94.80,77.20,32.50,8.77,26.50,6.87,18.60,1.67,33.10,13.80,24.00,1.27,18.60,2.28,4.79,2.34,0.03,0.84,0.10,53.60,43.90,62.80,54.70,25.60,61.20,22.50,38.40,36.00,48.30,49.10,41.30,16.30,0.00
0.22,3700.00,4540.00,9.35,27.30,42.00,2700.00,74.70,120.00,0.33,79.90,51.70,2630.00,26.50,50.60,3100.00,22.30,65.90,236.00,342.00,94.60,76.70,31.70,8.94,26.00,6.94,18.70,1.66,33.30,13.90,23.90,1.31,18.40,2.29,4.86,2.40,0.03,0.84,0.10,53.60,43.90,62.60,54.20,22.00,62.40,22.60,38.80,43.10,48.00,48.90,41.30,19.70,0.00
0.23,3700.00,4520.00,9.30,27.00,41.90,2700.00,74.80,120.00,0.33,79.80,50.30,2630.00,24.50,49.70,3100.00,22.60,65.80,237.00,342.00,94.70,77.20,31.70,8.94,26.00,6.94,18.70,1.66,33.30,13.90,23.90,1.31,18.40,2.29,4.86,2.40,0.03,0.84,0.10,53.60,43.90,62.50,54.40,21.90,62.30,22.70,38.60,39.00,45.90,48.80,40.30,19.00,0.00
0.30,3660.00,4550.00,9.26,27.20,42.40,2700.00,75.20,120.00,0.34,79.80,50.10,2630.00,25.40,51.90,3100.00,23.60,65.80,236.00,342.00,94.60,77.00,31.50,9.00,26.30,6.81,18.60,1.69,32.80,13.80,24.10,1.20,18.30,2.27,4.85,2.24,0.03,0.84,0.10,53.60,43.90,62.60,53.80,29.40,61.30,22.30,41.00,38.30,50.80,48.90,41.60,16.70,0.00
0.30,3650.00,4550.00,9.37,26.80,42.60,2710.00,74.90,120.00,0.34,79.80,50.30,2630.00,25.30,47.90,3100.00,23.30,65.80,234.00,342.00,94.70,77.30,31.50,9.00,26.30,6.81,18.60,1.69,32.80,13.80,24.10,1.20,18.30,2.27,4.85,2.24,0.03,0.83,0.10,53.60,44.20,62.70,53.70,29.10,60.20,22.10,40.30,39.00,41.70,49.30,40.10,17.40,0.00
0.32,3680.00,4550.00,9.24,26.60,42.40,2710.00,73.90,120.00,0.33,80.00,51.40,2640.00,23.70,48.50,3110.00,23.80,65.80,238.00,342.00,94.60,77.30,32.30,8.91,26.00,6.84,18.60,1.66,32.80,14.00,23.90,1.29,18.20,2.26,4.84,2.22,0.03,0.83,0.10,53.60,44.20,63.40,54.10,31.90,62.10,22.30,38.60,42.30,43.10,49.10,41.50,16.10,0.00
0.32,3670.00,4550.00,9.15,26.80,42.50,2710.00,75.00,120.00,0.33,80.10,48.90,2640.00,24.60,49.50,3110.00,23.80,65.90,238.00,342.00,94.40,77.50,32.30,8.91,26.00,6.84,18.60,1.66,32.80,14.00,23.90,1.29,18.20,2.26,4.84,2.22,0.03,0.83,0.10,53.60,44.20,63.60,54.10,31.90,62.70,22.20,38.70,34.80,45.30,49.20,40.80,16.00,0.00
0.25,3650.00,4570.00,9.24,26.80,42.40,2710.00,75.30,120.00,0.35,80.10,50.60,2640.00,23.90,50.30,3110.00,22.80,65.90,239.00,342.00,94.50,77.40,31.90,8.93,26.40,6.99,18.60,1.68,32.90,13.80,24.30,1.17,18.30,2.24,4.77,2.22,0.03,0.83,0.10,53.60,44.20,63.60,54.10,25.10,62.00,22.40,41.80,40.00,47.20,49.20,42.00,18.40,0.00
0.25,3690.00,4510.00,9.33,26.90,42.70,2710.00,74.70,120.00,0.35,80.10,51.20,2640.00,25.70,50.40,3100.00,23.40,66.00,237.00,342.00,94.50,77.00,31.90,8.93,26.40,6.99,18.60,1.68,32.90,13.80,24.30,1.17,18.30,2.24,4.77,2.22,0.03,0.83,0.10,53.60,44.20,62.90,54.70,25.20,60.30,22.60,41.50,41.60,47.40,49.40,40.90,17.20,0.00
